title_id,title_name,title_type,title_synopsis,title_avg_rating,title_release_year,title_runtime,title_rating,title_bluray_available,title_date_modified
ApR7l,Soccer Dog,Movie,A former soccer player adopts an orphaned boy; looking forward to teaching him the game. But when the kid doesn't take to soccer; Dad soon finds someone else who does: a stray dog who shows up out of nowhere.,3.1,1999,5880,PG,0,2010-11-12 18:14:48
ApR7M,Cadillac Man,Movie,High-roller Joey O'Brien wheels and deals his livelihood by selling top-of-the-line American cars; though his luck in the showroom has hit a slump lately; and it's taking everything he has to get back his old spiel.,2.9,1990,5820,R,0,2010-08-19 02:37:41
ApR7O,Deceiver,Movie,When a young prostitute is brutally murdered in Charleston; S.C.; a manipulative upper-crust resident; Wayland; becomes the prime suspect. As the man endures a series of polygraph tests; he ensnares two detectives in a battle of wits.,3.1,1997,6120,R,0,2010-08-28 00:09:00
ApR7P,Delirious,Movie,Funnyman John Candy stars as Jack; a soap opera writer who one day finds himself trapped inside his own daytime television show. But that's good; it affords him the opportunity to perform feats calculated to impress the show's beautiful star; Laura.,3.2,1991,5760,PG,0,2010-09-22 22:13:00
ApR7Q,Desperate Hours,Movie,Director Michael Cimino's thriller centers on a separated couple; Tim and Nora; who wind up housing and trying to trap escaped psychotic killer Michael Bosworth.,2.9,1990,6300,R,0,2010-10-13 21:12:58
ApR7R,Extremities,Movie,"Who'd have thought ""Charlie's Angel"" Farrah Fawcett had the acting chops to play the role of a sexual assault victim who takes revenge on her attacker? But she pulls it off brilliantly in this film version of the off-Broadway play.",3.4,1986,5340,R,0,2010-11-04 22:54:26
ApR7S,Full Moon in Blue Water,Movie,"Floyd (<a href=""http://www.netflix.com/RoleDisplay/Gene_Hackman/38135"">Gene Hackman</a>) is a man drowning emotionally because of the disappearance of his wife. Louise (Terri Garr) not only has her sights set on Floyd but is also committed to restoring Floyd's bar; the Blue Water Grill; to its former heyday. When greedy real estate agents try to buy the bar from Floyd; it's up to Louise to shake him out of his depression.&#x000A;&#x000A;",2.9,1988,5760,R,0,2009-10-07 05:06:22
ApR7V,Wild Orchid,Movie,Take a big whiff... Mickey Rourke is Wheeler; a manipulative millionaire who operates out of Rio de Janeiro and likes his sex raw and erotic. Before you can order up a daiquiri; he initiates a steamy affair with a young American lawyer named Emily.,3,1990,6720,UR,0,2010-08-05 23:44:01
ApR8f,Eye for an Eye,Movie,It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob; the monster who raped and murdered her 17-year-old daughter.,3.7,1996,6060,R,0,2010-11-08 17:31:11
ApR8g,Flesh and Bone,Movie,When loner Arlis Sweeney meets Kay Davies; their attraction is palpable; despite his reserve and her marriage. They fall in love; unaware that they share a tragic past. But evil returns; threatening to bring that dark past to light.,3,1993,7560,R,0,2010-08-12 03:17:50
ApR8i,The Temp,Movie,When marketing exec Peter hires temp employee Kris as his assistant; his rivals start turning up dead; and his career begins to take off. Peter struggles to determine whether his paranoia has returned or his sexy assistant is too good to be true.,2.8,1993,5760,R,0,2010-06-24 22:18:35
ApR8J,Tombstone: Bonus Material,Movie,"The Tombstone Bonus Disc contains some great special features: three production featurettes (""An Ensemble Cast;"" ""Making an Authentic Western"" and ""The Gunfight at the O.K. Corral""); deleted footage; ""Tombstone Timeline;"" an interactive game; a Tombstone epitaph; the director's original storyboards (O.K. Corral sequence); plus DVD-ROM features; such as the game ""Faro at the Oriental - A Game of Chance.""",3.8,1993,1800,R,0,2009-10-07 05:06:22
ApR8Q,E.T. the Extra-Terrestrial,Movie,Steven Spielberg's 1982 smash hit tells the heartwarming story of the special bond 10-year-old Elliot forges with an alien he names E.T.,4,1982,7260,PG,0,2010-11-03 16:55:29
ApR9h,Jay and Silent Bob Strike Back: Bonus Material,Movie,"The special features on this Bonus Disc are stacked to the rafters. They include commentary by director <a href=""http://www.netflix.com/RoleDisplay/Kevin_Smith/86826"">Kevin Smith</a>; producer Scott Mosier and actor <a href=""http://www.netflix.com/RoleDisplay/Jason_Mewes/20001192"">Jason Mewes</a>; 42 deleted scenes with intros by Smith and guests; ""The Secret Stash""; a hilarious gag reel; a behind-the-scenes featurette; <a href=""http://www.netflix.com/RoleDisplay/Morris_Day/20004152"">Morris Day</a> and the Time: ""Learnin' the Moves""; music videos by Afroman and Stroke 9; a Comedy Central featurette and much more.",3.6,2001,10200,NR,0,2010-08-20 17:54:43
ApR9k,The Replacement Killers,Movie,Hit man John Lee refuses an assignment to kill a police officer's 7-year-old son -- defiance that doesn't sit well with his Chinatown drug lord boss; Mr. Wei (Kenneth Tsang).,3.4,1998,5760,UR,1,2010-10-06 23:18:01
ApR9p,Second to Die,Movie,"""Baywatch"" babe Erika Eleniak takes a dramatic turn in this Lifetime original movie playing a beauty with a distinctly dark side. When snagging a rich husband fails to bring her happiness; Sarah Morgan decides he's worth more dead than alive.",2.6,2001,5340,R,0,2010-07-01 08:31:12
ApR9w,Snap Decision,Movie,Jen Bradley allows childhood friend and photographer Carrie Dixon to take fun snapshots of her three young children. But when the photos are developed; Jen faces charges of child pornography and abuse.,3.2,2001,5460,NR,0,2010-06-17 08:21:46
ApR9y,My First Mister,Movie,Against all odds; a 49-year-old store owner and his teenage clerk become close friends. He's neurotic; and she's from a dysfunctional family -- but together; they heal emotional wounds and form an unbreakable bond.,3.5,2001,6540,R,0,2010-10-27 17:07:01
ApRA0,The Hunchback of Notre Dame,Movie,Inspired by Victor Hugo's classic novel; this Disney film brings to life the adventures of Quasimodo; Notre Dame's gentle; crippled bell ringer. When Quasi defies the evil Frollo and ventures out to the Festival of Fools; the cruel crowd jeers him.,3.5,1996,5460,G,0,2010-11-02 01:19:22
ApRA6,It Takes Two,Movie,"The Olsen twins put a cute new spin on Mark Twain's classic tale ""The Prince and the Pauper;"" playing identical 9-year-olds from very different backgrounds: orphaned Amanda and wealthy Alyssa.",3.4,1995,6060,PG,0,2010-08-19 16:40:25
ApRaB,The Big Picture,Movie,"Hollywood is the satiric target of this directorial debut by actor-writer Christopher Guest. Kevin Bacon plays a ""boy wonder"" director whose willingness to compromise his ideals allows him to thrive in Tinseltown.",3,1989,6120,PG-13,0,2010-08-18 07:05:48
ApRae,The I Love Lucy 50th Anniversary Special,Movie,"All the classic comedic and musical moments of the ""I Love Lucy"" show -- along with rare; vintage footage from the series -- are packed into this unforgettable 50th anniversary special.",3.8,2001,5100,NR,0,2010-10-07 21:32:39
ApRaf,Beat,Movie,Courtney Love stars as Joan Vollmer; the second wife of beatnik writer William S. Burroughs; in this biopic detailing the couple's doomed relationship and the marital tension brought on by the Naked Lunch writer's drug use and homosexual proclivity.,2.7,2000,5580,R,0,2010-10-15 07:49:27
ApRag,They Crawl,Movie,"<a href=""http://www.netflix.com/RoleDisplay/Mickey_Rourke/80300"">Mickey Rourke</a> and <a href=""http://www.netflix.com/RoleDisplay/Tamara_Davies/20032785"">Tamara Davies</a> star in this horror-thriller. When a computer geek dies under mysterious circumstances; his brother (<a href=""http://www.netflix.com/RoleDisplay/Daniel_Cosgrove/20019005"">Daniel Cosgrove</a>) joins a detective (Davies) to investigate. Curiously; more dead bodies turn up; each missing internal organs. The evidence points to a shady scientist named Lazarus; who has a fascination with cults -- and cockroaches.",2.4,2002,5280,R,0,2009-10-07 05:06:22
ApRaI,The House Next Door,Movie,Lori and Tom Peterson have moved into their dream home; next-door to perfect neighbors Carl and Helen Schmidt. Lori; still haunted by a brutal rape in Chicago years earlier; soon begins to suspect that the Schmidts are not what they appear to be.,3,2001,5580,R,0,2010-03-01 14:08:23
ApRak,Chrysanthemum and More Kevin Henkes Stories,Movie,"Learn life's little lessons with Chrysanthemum; Owen and Wendell in these three charming stories! Chrysanthemum thinks her name is perfect -- until the kids at school make fun of her; Owen isn't happy when his parents won't let him bring his beloved blanket to school; and Wendell learns; at a sleepover; that Sophie has to be the boss sometimes; too. <a href=""http://www.netflix.com/RoleDisplay/Meryl_Streep/89639"">Meryl Streep</a>; <a href=""http://www.netflix.com/RoleDisplay/Sarah_Jessica_Parker/71452"">Sarah Jessica Parker</a> and <a href=""http://www.netflix.com/RoleDisplay/Mary_Beth_Hurt/44175"">Mary Beth Hurt</a> provide the narration.",3.1,2002,3600,NR,0,2009-10-07 05:06:22
ApRam,Festival in Cannes,Movie,"A delectable fictional drama with a documentary feel; Festival in Cannes delivers a contemptuous portrait of the movie business. <a href=""http://www.netflix.com/RoleDisplay/Greta_Scacchi/82533"">Greta Scacchi</a> plays a former actress who's written a brilliant screenplay and is looking for financing; a director and a cast. What she finds are people with empty promises and hidden agendas -- including co-stars <a href=""http://www.netflix.com/RoleDisplay/Ron_Silver/85747"">Ron Silver</a> and <a href=""http://www.netflix.com/RoleDisplay/Maximilian_Schell/82745"">Maximilian Schell</a> (who portray particularly sleazy characters).",2.7,2001,5940,PG-13,0,2010-03-19 02:36:16
ApRbH,Liberty Stands Still,Movie,Liberty Wallace; president of America's largest gun manufacturer; is on her way to the theater one night when her cell phone rings. Seems one of her company's guns killed a little girl; and the girl's father wants revenge.,3,2002,5760,R,0,2010-09-15 07:12:34
ApRBi,Conspiracy,Movie,On January 20; 1942; at the height of the World War II; 15 government officials and SS Commanders attended a conference on the outskirts of Berlin. It was a simple meeting; which -- by the end -- would decide the fate of 6 million lives.,3.6,2001,5760,R,0,2009-12-03 05:42:29
ApRBj,Monty Python and the Holy Grail: Bonus Material,Movie,"The Bonus Disc to this zany Monty Python feature includes some great extras: three mindless sing-alongs; ""The Quest for the Holy Grail Locations;"" a special documentary with <a href=""http://www.netflix.com/RoleDisplay/Michael_Palin/70968"">Michael Palin</a> and <a href=""http://www.netflix.com/RoleDisplay/Terry_Jones/46983"">Terry Jones</a>; ""How to Use Your Coconuts;"" an educational film; Monty Python and the Holy Grail in Lego; an on-location featurette; an interactive cast directory; behind-the-scenes photos; additional DVD-ROM features &#x2026; and more!",3.8,1975,5340,PG,0,2009-10-07 05:06:22
ApRbk,Tender Mercies,Movie,Alcoholic drifter Mac Sledge comes into the life of a lonely widow and her young son in the barren flatlands of Texas. But when Mac is revealed to be a once-famous country singer; he must face a painful past and an uncertain future.,3.6,1983,5520,PG,0,2010-06-14 21:05:56
ApRBo,My Husband's Double Life,Movie,Based on a true story. Two high school sweethearts marry and live a seemingly idyllic life; but loving husband Patrick turns out to be an embezzler. When he's caught; he apparently commits suicide -- though his body is never recovered. Grieving and left virtually penniless; Elizabeth eventually overcomes her struggles and begins to unravel the mystery of her husband's disappearance. &#x000A; &#x000A;,3,2001,5760,NR,0,2010-04-16 04:39:56
ApRbr,Agatha Christie's Evil Under the Sun,Movie,Hercule Poirot is called in to investigate an important diamond that was purchased for the wealthy; arrogant Arlena Marshall; who turns up dead while on her honeymoon with her husband and stepdaughter at a tropical island hotel.,3.7,1982,6960,PG,0,2010-08-13 22:29:22
ApRBU,Darkness Falls,Movie,A claustrophobic thriller where one man's revenge is a dangerous obsession. When John Barrett's wife dies in a car crash after having an affair; John seeks out the adulterous bloke; Mark Driscoll -- who escaped from the car crash alive -- and terrorizes Mark and his wife. Dive into the secret lives of adulterers; where deceit and greed are exposed and revenge is just around the corner. &#x2026;,3.4,1998,5400,R,0,2009-10-07 05:06:22
ApRBV,A Walk to Remember,Movie,When bad boy Landon is cast opposite the campus bookworm in a school play; no one expects romance to bloom. Despite peer pressure and strict parents; the newly minted lovebirds forge a heartfelt bond... until tragedy tears them apart.,3.9,2002,6120,PG,0,2010-10-04 17:25:24
ApRbY,Army of Darkness,Movie,"Bound in human flesh and inked in blood; the ancient Necronomicon; or ""Book of the Dead;"" transports department store clerk Ash and his 1973 Oldsmobile into England's Dark Ages. There; he faces legions of undead beasts in a battle for his life.",3.9,1993,4860,R,1,2010-11-04 16:44:25
